"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ZNF850",2.46867083766936e-127,0.410873869344668,0.423,0.035,8.2794282553755e-123,"16","ZNF850"
"SLIT31",3.36308303230045e-127,1.77911475011562,0.923,0.209,1.12791078737293e-122,"16","SLIT3"
"HHIPL1",4.96119264924531e-126,0.395112427020736,0.423,0.035,1.66388479070389e-121,"16","HHIPL1"
"ANOS12",6.30023588635084e-125,0.670810211307673,0.641,0.08,2.11297311156435e-120,"16","ANOS1"
"FAAP24",1.07899559692783e-123,0.287476528435411,0.408,0.033,3.61873543297657e-119,"16","FAAP24"
"ALDH1A22",2.03454311618242e-123,0.77246437115445,0.641,0.079,6.8234507030526e-119,"16","ALDH1A2"
"AC107294.2",2.35137110955079e-121,0.309114140554757,0.31,0.02,7.88602842721144e-117,"16","AC107294.2"
"SCUBE3",7.51218750298024e-121,0.366587498888016,0.401,0.033,2.51943744474951e-116,"16","SCUBE3"
"SSC4D",2.27585940248022e-120,0.464261792704219,0.493,0.05,7.63277726403816e-116,"16","SSC4D"
"SPAG61",7.49573619086297e-120,0.266514120700719,0.289,0.017,2.51392000369162e-115,"16","SPAG6"
"MAP7D2",7.87960894771458e-119,0.255547700073821,0.268,0.015,2.64266324888452e-114,"16","MAP7D2"
"BEGAIN",3.63748541177464e-118,0.312670694225441,0.366,0.028,1.21993985740098e-113,"16","BEGAIN"
"SERPINI1",3.08110105447925e-117,0.622727430161099,0.521,0.057,1.03333967165125e-112,"16","SERPINI1"
"JPH4",6.44893972112565e-117,0.385398768725736,0.423,0.037,2.16284540367112e-112,"16","JPH4"
"NUDT10",8.02413210318168e-115,0.259788811576949,0.296,0.019,2.69113342476507e-110,"16","NUDT10"
"LINC01914",5.6857566077678e-114,0.284625523112866,0.296,0.019,1.90688905111317e-109,"16","LINC01914"
"ADAMTS8",1.87434096505935e-113,0.2714648166768,0.289,0.018,6.28616472861605e-109,"16","ADAMTS8"
"BMP73",7.77668220831864e-113,1.97530017530554,0.951,0.264,2.6081436790259e-108,"16","BMP7"
"RFC42",1.34306130257957e-112,0.863918838004282,0.768,0.129,4.50435899659136e-108,"16","RFC4"
"CLEC18B",1.4274883632243e-111,0.296993378855095,0.359,0.029,4.78751047258166e-107,"16","CLEC18B"
"CADM1",2.39781257655741e-111,1.65761919692296,0.915,0.234,8.04178381925823e-107,"16","CADM1"
"RDH10",5.17877203858391e-111,0.607899627289845,0.606,0.079,1.73685656630027e-106,"16","RDH10"
"PCSK5",2.85755178457662e-110,0.507748098366221,0.577,0.072,9.58365717511307e-106,"16","PCSK5"
"ALDH1A3",8.54831212277784e-110,0.593279914814369,0.563,0.069,2.86693291973723e-105,"16","ALDH1A3"
"TENM3",2.11587948998902e-109,0.453232076109187,0.486,0.052,7.09623663352517e-105,"16","TENM3"
"RPL39L2",1.667300000059e-108,1.1531595963213,0.866,0.181,5.59179074019787e-104,"16","RPL39L"
"BEX11",2.09229173962893e-108,0.869111677048643,0.592,0.081,7.01712803636752e-104,"16","BEX1"
"C19orf12",3.44424089266302e-108,1.17666502771919,0.852,0.18,1.15512951058132e-103,"16","C19orf12"
"CDK6",3.38154924731466e-107,0.995843928079121,0.81,0.156,1.13410398656439e-102,"16","CDK6"
"C19orf54",6.56780341189545e-106,0.516498708625957,0.57,0.074,2.20270990828149e-101,"16","C19orf54"
"FAM71E1",1.61802645333577e-105,0.302581012701748,0.423,0.041,5.4265371191975e-101,"16","FAM71E1"
"KCNQ4",4.63728283935121e-105,0.296397749081148,0.303,0.022,1.55525191866161e-100,"16","KCNQ4"
"SEC61A2",1.15323584249072e-103,0.588876809175206,0.606,0.084,3.86772236854538e-99,"16","SEC61A2"
"KCNMB3",3.38078221717976e-103,0.358853858214403,0.366,0.032,1.13384673999775e-98,"16","KCNMB3"
"LMO32",7.07655453680695e-103,0.637685753177231,0.655,0.097,2.37333486055432e-98,"16","LMO3"
"CCNE11",1.95515843885691e-102,0.498354036427006,0.556,0.071,6.55721037223831e-98,"16","CCNE1"
"CD831",1.27174310035866e-101,0.850171827679185,0.817,0.151,4.26517200998286e-97,"16","CD83"
"TUBB2A",7.14792608730693e-101,0.795656129894251,0.732,0.13,2.397271451161e-96,"16","TUBB2A"
"CGNL1",5.06820860085939e-100,0.557234572694311,0.641,0.093,1.69977580055622e-95,"16","CGNL1"
"PDCD2L",1.06545344828487e-99,0.606891036956505,0.606,0.088,3.57331777485778e-95,"16","PDCD2L"
"GLCE",1.12565355313713e-99,0.89083072005939,0.754,0.137,3.77521688651131e-95,"16","GLCE"
"MMP241",1.15919866320946e-99,0.297592711119582,0.324,0.026,3.88772047667188e-95,"16","MMP24"
"GPR143",1.51947491324799e-99,0.39870311977966,0.486,0.057,5.09601496405111e-95,"16","GPR143"
"C1QL12",1.57506570454734e-99,0.524515545891744,0.514,0.062,5.28245535991086e-95,"16","C1QL1"
"SCG5",1.45701746549905e-97,0.797637274162288,0.648,0.106,4.88654517579071e-93,"16","SCG5"
"BISPR",2.05598466402747e-97,0.392329370015476,0.458,0.051,6.89536136621532e-93,"16","BISPR"
"CDH64",3.48939796492673e-97,1.68514713196394,0.958,0.28,1.17027428947713e-92,"16","CDH6"
"ARMH4",1.75859263863449e-96,0.384035269178928,0.408,0.042,5.89796799145234e-92,"16","ARMH4"
"NRXN31",4.54861252380569e-96,0.325697335931654,0.401,0.04,1.52551366823395e-91,"16","NRXN3"
"GPX7",6.09631298761641e-96,0.639143026516984,0.669,0.108,2.04458144978679e-91,"16","GPX7"
"ZFP30",7.63396009493648e-96,0.461033311863554,0.486,0.058,2.5602775366398e-91,"16","ZFP30"
"PPT2",1.01115489917239e-95,0.517427684479768,0.556,0.075,3.39121130084435e-91,"16","PPT2"
"IGSF3",2.13065758694552e-95,0.463474335467022,0.5,0.062,7.14579941509787e-91,"16","IGSF3"
"SH3RF3",9.49418610121389e-95,0.424402370607479,0.5,0.062,3.18416013462512e-90,"16","SH3RF3"
"PLAT1",2.06096847997884e-94,2.09926481337409,0.965,0.367,6.91207608815302e-90,"16","PLAT"
"EID21",1.25481810991563e-93,0.685103708720141,0.69,0.12,4.20840897703504e-89,"16","EID2"
"BCAR3",2.07616632430906e-93,0.643344532237057,0.606,0.094,6.96304661846773e-89,"16","BCAR3"
"NCEH11",1.23574853914533e-92,0.824837655998022,0.676,0.116,4.14445345058562e-88,"16","NCEH1"
"ITGA8",1.55911070912367e-92,0.27031448987035,0.373,0.036,5.22894549625897e-88,"16","ITGA8"
"SH3KBP1",3.21695739889802e-92,0.909903550862664,0.831,0.18,1.07890317244242e-87,"16","SH3KBP1"
"PLBD11",3.26732890447262e-92,1.0331643709286,0.817,0.176,1.09579676798203e-87,"16","PLBD1"
"DNAJB112",1.55861110487383e-91,1.26278157433188,0.923,0.266,5.22726992352586e-87,"16","DNAJB11"
"PAX21",6.33491754643305e-91,0.602954974833765,0.606,0.091,2.12460464672272e-86,"16","PAX2"
"CCND23",2.21143319226486e-89,1.73041905062181,0.993,0.404,7.4167046402179e-85,"16","CCND2"
"PTPN21",2.46880317264785e-89,0.579518231298689,0.634,0.102,8.27987208042636e-85,"16","PTPN21"
"C15orf59",5.75902695697101e-89,0.307434193007249,0.352,0.034,1.93146246082894e-84,"16","C15orf59"
"ZNF85",1.37615482209638e-88,0.376371300740211,0.43,0.05,4.61534804234685e-84,"16","ZNF85"
"NUMBL",2.46831421003666e-88,0.761005409912357,0.732,0.142,8.27823219762094e-84,"16","NUMBL"
"GGH4",7.06942150942083e-88,0.911710720183499,0.732,0.147,2.37094258582956e-83,"16","GGH"
"SKIL1",5.87888057436452e-87,1.40353391446515,0.972,0.337,1.97165896703037e-82,"16","SKIL"
"MANEAL",5.99209068873193e-87,0.295560037224107,0.352,0.035,2.00962737518692e-82,"16","MANEAL"
"PLXNA2",8.35502873956181e-85,0.704176579037195,0.697,0.13,2.80210953867424e-80,"16","PLXNA2"
"ADORA1",8.7968423768546e-85,0.288966924992387,0.38,0.041,2.9502849963495e-80,"16","ADORA1"
"TSPAN72",2.28035051404761e-84,0.800044425126498,0.711,0.139,7.64783955401286e-80,"16","TSPAN7"
"DLK14",3.83323024234618e-84,1.42310805450422,0.944,0.253,1.28558875867806e-79,"16","DLK1"
"NRN1",6.06434173288006e-84,0.379454703761693,0.451,0.056,2.03385893037332e-79,"16","NRN1"
"TOX2",1.92640278635925e-82,0.34598397485912,0.394,0.045,6.46076966489164e-78,"16","TOX2"
"PTX32",2.15502416918961e-82,0.573202916596343,0.542,0.082,7.2275200586281e-78,"16","PTX3"
"KIF1A4",2.90697886475441e-82,0.800298804177787,0.711,0.136,9.74942571661332e-78,"16","KIF1A"
"MAP4K1",3.73341649160422e-82,0.519817149208347,0.549,0.085,1.25211322295422e-77,"16","MAP4K1"
"MYCN1",1.14955466325499e-81,0.513897294639497,0.514,0.074,3.85537642962458e-77,"16","MYCN"
"HSPA21",4.90020088778646e-81,0.472899336592669,0.514,0.075,1.64342937374582e-76,"16","HSPA2"
"CRTAC12",5.56374576103677e-81,0.762283067501208,0.613,0.109,1.86596905333651e-76,"16","CRTAC1"
"JCAD1",6.49495292457435e-81,0.675272143142225,0.676,0.126,2.17827731184374e-76,"16","JCAD"
"PRIMA1",9.23880591425119e-81,0.354213735795604,0.401,0.047,3.09851072752156e-76,"16","PRIMA1"
"AC136616.11",2.39682234585998e-80,0.329290688214963,0.359,0.038,8.03846278354521e-76,"16","AC136616.1"
"SIPA1L2",1.22932401929841e-79,0.46006943915858,0.627,0.107,4.12290689592301e-75,"16","SIPA1L2"
"FBXO171",1.73606188433716e-79,0.66408523388007,0.732,0.148,5.82240434768996e-75,"16","FBXO17"
"GAL3ST3",3.52738675142104e-79,0.298046587857285,0.31,0.03,1.18301496869159e-74,"16","GAL3ST3"
"CEBPG2",1.18558369543358e-78,0.866440186487306,0.838,0.206,3.97621059774513e-74,"16","CEBPG"
"CCDC85C",6.76711764272455e-78,0.700321373404624,0.704,0.144,2.26955591501696e-73,"16","CCDC85C"
"HTR3A",8.06657255375068e-78,0.33490097555633,0.31,0.03,2.7053671030769e-73,"16","HTR3A"
"WNT5A2",1.42720526748922e-77,0.902122197807191,0.803,0.189,4.78656102610534e-73,"16","WNT5A"
"NID21",2.04093142473891e-77,0.775532523299509,0.669,0.13,6.84487581228935e-73,"16","NID2"
"GALNT18",2.23875001693155e-77,0.307647752902307,0.423,0.053,7.50831980678503e-73,"16","GALNT18"
"FXR11",2.27452105033303e-77,1.37068369607293,0.986,0.403,7.62828869860692e-73,"16","FXR1"
"RYR1",5.12630356607867e-77,0.341135128856692,0.415,0.052,1.71925968999146e-72,"16","RYR1"
"FAM131A",1.87427446387926e-76,0.586760296609392,0.613,0.111,6.28594169695826e-72,"16","FAM131A"
"COQ8B1",2.62921209566984e-76,0.798358768352933,0.789,0.183,8.81785152645752e-72,"16","COQ8B"
"KCNMB2-AS11",3.81586635701792e-76,0.297577627441195,0.373,0.043,1.27976525881667e-71,"16","KCNMB2-AS1"
"ZNF382",1.49931361150241e-75,0.353808123248148,0.394,0.048,5.02839799025679e-71,"16","ZNF382"
"KIRREL11",3.78793220802797e-75,0.851577654717784,0.81,0.2,1.27039670392842e-70,"16","KIRREL1"
"SYNDIG11",4.85126107975356e-75,0.365241197712782,0.43,0.057,1.62701594092775e-70,"16","SYNDIG1"
"THAP8",1.41242254214109e-74,0.436703091872158,0.507,0.079,4.73698272183279e-70,"16","THAP8"
"IGF2BP23",4.88405299508458e-74,1.15083158781552,0.901,0.276,1.63801369349147e-69,"16","IGF2BP2"
"ZNF639",1.01856729830261e-73,0.815741209992635,0.761,0.175,3.41607100504731e-69,"16","ZNF639"
"NTRK2",1.38748226311411e-73,0.295759732435604,0.331,0.035,4.65333801403211e-69,"16","NTRK2"
"C3orf14",3.30157448493995e-73,0.335059955949369,0.373,0.045,1.10728205075916e-68,"16","C3orf14"
"MAGEF13",4.20045480689595e-73,1.11136916873689,0.887,0.29,1.40874853313676e-68,"16","MAGEF1"
"DVL31",5.82902915041978e-73,1.29061854643636,0.908,0.324,1.95493979646779e-68,"16","DVL3"
"GPC43",8.19461603772294e-73,0.768002698540333,0.711,0.156,2.74831032673152e-68,"16","GPC4"
"MAMDC2",8.39456592598377e-73,0.385223651915627,0.423,0.056,2.81536952025644e-68,"16","MAMDC2"
"TTYH31",1.21707176904768e-72,0.989382825437381,0.93,0.288,4.08181529903212e-68,"16","TTYH3"
"FKBP5",4.00741533549222e-72,0.452216593414431,0.627,0.116,1.34400695521738e-67,"16","FKBP5"
"SLC22A232",1.17319926936832e-71,0.544354102487223,0.606,0.111,3.93467570960746e-67,"16","SLC22A23"
"MSI22",1.19214542169991e-71,1.08605969034278,0.873,0.278,3.99821731529715e-67,"16","MSI2"
"GPR176",1.25875240819087e-71,0.280318377825627,0.324,0.035,4.22160382659054e-67,"16","GPR176"
"KREMEN2",9.27925177324444e-71,0.332288768543819,0.401,0.053,3.11207545971072e-66,"16","KREMEN2"
"HENMT1",1.18304932880714e-70,0.350858209871993,0.444,0.063,3.96771083895339e-66,"16","HENMT1"
"IGLC34",1.69441169205499e-70,1.3284074297854,1,0.341,5.68271793281404e-66,"16","IGLC3"
"ZNF667-AS11",3.73369535999095e-70,0.612465202182024,0.711,0.156,1.25220674983376e-65,"16","ZNF667-AS1"
"JARID2",1.55606474554788e-69,0.512398393197056,0.535,0.092,5.21872994361847e-65,"16","JARID2"
"IQSEC31",2.18573511092547e-69,0.471654269097687,0.549,0.095,7.33051841502185e-65,"16","IQSEC3"
"F13A12",3.05319635640974e-69,0.622644309804843,0.599,0.111,1.0239809940127e-64,"16","F13A1"
"PCSK1N2",3.74726356885814e-69,1.39822074289151,0.824,0.24,1.25675725572364e-64,"16","PCSK1N"
"NPTX23",4.07343096776408e-69,0.899380364364232,0.69,0.152,1.36614727796872e-64,"16","NPTX2"
"TNIK",5.1635999803118e-69,0.334454571606057,0.352,0.043,1.73176816139697e-64,"16","TNIK"
"WDR62",7.52594727067181e-69,0.299940375826738,0.289,0.029,2.52405219563791e-64,"16","WDR62"
"KCNH22",9.17087284804318e-69,0.449026084440173,0.599,0.109,3.07572733577672e-64,"16","KCNH2"
"EPB41L3",1.5158458177717e-68,0.474739269471425,0.514,0.085,5.08384370364272e-64,"16","EPB41L3"
"TMEM41A",2.60049044349723e-68,0.584028746860725,0.704,0.153,8.72152484940102e-64,"16","TMEM41A"
"FAM181A",6.12247366398594e-68,0.346633056269531,0.394,0.053,2.05335521742761e-63,"16","FAM181A"
"ETV51",1.09234717413783e-67,0.730404570818379,0.789,0.196,3.66351395262347e-63,"16","ETV5"
"SENP2",1.15558937345113e-67,0.756943071042216,0.754,0.185,3.87561564068039e-63,"16","SENP2"
"IGFN1",1.45630770079736e-67,0.299015934058896,0.268,0.026,4.88416476693417e-63,"16","IGFN1"
"STRA61",2.36270522930613e-67,0.715896141018705,0.739,0.174,7.9240407980469e-63,"16","STRA6"
"SARS21",2.40741194055935e-67,0.707244800047866,0.697,0.156,8.07397816624795e-63,"16","SARS2"
"CLSTN21",4.00487908139094e-67,0.425085579824447,0.479,0.075,1.34315634631689e-62,"16","CLSTN2"
"ZNF90",4.05135530533286e-67,0.326703218488172,0.423,0.06,1.35874354230254e-62,"16","ZNF90"
"MGAT4A1",4.81545015902885e-67,0.702028502023575,0.718,0.165,1.6150056743351e-62,"16","MGAT4A"
"ACKR33",8.80444695071798e-67,0.609589272690979,0.725,0.162,2.9528354183318e-62,"16","ACKR3"
"CTSV1",4.99743616063642e-66,0.47654613043526,0.521,0.09,1.67604013955424e-61,"16","CTSV"
"FCGR3A1",6.04985097108039e-66,0.90827811687946,0.944,0.266,2.02899901868094e-61,"16","FCGR3A"
"FADS1",1.18338250400819e-65,0.389356216167127,0.5,0.083,3.96882824194267e-61,"16","FADS1"
"B4GAT12",1.33724668034528e-65,0.798402457765419,0.754,0.192,4.484857916542e-61,"16","B4GAT1"
"PXDN2",2.33555405661609e-65,1.12426251811179,0.908,0.324,7.83298119507903e-61,"16","PXDN"
"ABCC5",4.52273235200635e-65,0.808757112135736,0.81,0.219,1.51683397621589e-60,"16","ABCC5"
"ARHGAP20",5.08864725682103e-65,0.256128142201753,0.31,0.035,1.70663051699264e-60,"16","ARHGAP20"
"TCF7L11",1.53610303980654e-64,0.548157660902161,0.62,0.124,5.15178237490318e-60,"16","TCF7L1"
"SLC25A42",2.06064177252687e-64,0.364755571733224,0.507,0.085,6.91098037670063e-60,"16","SLC25A42"
"ADAMTS15",5.20772716332417e-64,0.388188835082246,0.387,0.055,1.74656753603566e-59,"16","ADAMTS15"
"HLA-DQA12",5.69765427850301e-64,1.4146745364786,0.972,0.329,1.91087929192434e-59,"16","HLA-DQA1"
"KCNIP33",9.85614925866299e-64,0.426517293498524,0.57,0.105,3.30555533837039e-59,"16","KCNIP3"
"PTPRG1",1.30406973738617e-63,0.724884021633873,0.775,0.196,4.37358908524575e-59,"16","PTPRG"
"CLIP31",1.43247230095206e-63,0.660422603913366,0.803,0.201,4.80422560293301e-59,"16","CLIP3"
"SBSPON1",1.85677500034754e-63,0.510704844756108,0.641,0.132,6.22725199616559e-59,"16","SBSPON"
"PSMC41",2.61146943876863e-63,1.0733088199124,0.915,0.341,8.75834620374222e-59,"16","PSMC4"
"DENND5B",3.29337178384808e-63,0.420588667812847,0.577,0.109,1.10453102886697e-58,"16","DENND5B"
"MS4A71",4.13410417017538e-63,0.766623526175853,0.739,0.173,1.38649585659342e-58,"16","MS4A7"
"AKT21",1.37888890904328e-62,1.16562546315428,0.901,0.368,4.62451762314935e-58,"16","AKT2"
"SULF24",1.86002424877867e-62,1.36112824855369,0.923,0.4,6.23814932555392e-58,"16","SULF2"
"ZNF260",2.00053148250948e-62,0.489440788029117,0.648,0.138,6.7093824860403e-58,"16","ZNF260"
"MS4A6A2",2.79694994998193e-62,0.894764186628159,0.838,0.225,9.38041074224939e-58,"16","MS4A6A"
"FAM171A21",3.14934928376747e-62,0.456461369948836,0.577,0.112,1.05622876278994e-57,"16","FAM171A2"
"ROR1",4.63158683004163e-62,0.310273036913335,0.366,0.049,1.55334159105936e-57,"16","ROR1"
"EML1",5.21847776318509e-62,0.341487443369732,0.514,0.09,1.75017307221701e-57,"16","EML1"
"PDCD10",1.22656608201125e-61,0.732468682540394,0.81,0.227,4.11365732584934e-57,"16","PDCD10"
"WDR252",2.02091759602509e-61,0.438276406273478,0.549,0.103,6.77775343354894e-57,"16","WDR25"
"OBP2A1",2.14040144909715e-61,0.397442392471812,0.43,0.066,7.17847837998202e-57,"16","OBP2A"
"ATRN1",5.02854502261981e-61,0.647415813279596,0.732,0.186,1.68647342968623e-56,"16","ATRN"
"EGFLAM1",5.03228014864061e-61,0.32952003299945,0.401,0.059,1.68772611625109e-56,"16","EGFLAM"
"IGFLR1",6.42116160278906e-61,0.35199819834051,0.458,0.076,2.1535291783434e-56,"16","IGFLR1"
"MALT1",1.57336143996151e-60,0.711173122989428,0.669,0.162,5.27673959734291e-56,"16","MALT1"
"TMEM132B1",2.12441916199268e-60,0.336250164048734,0.408,0.061,7.12487698549104e-56,"16","TMEM132B"
"PIK3CA",2.14940770120714e-60,0.54259771236298,0.683,0.155,7.20868354830851e-56,"16","PIK3CA"
"ZNF181",3.95089147308755e-60,0.365694305214446,0.451,0.075,1.3250499822441e-55,"16","ZNF181"
"PSAT14",7.41310177320232e-60,0.851664261554755,0.81,0.235,2.48620607269659e-55,"16","PSAT1"
"ZNF1461",7.71052424613025e-60,0.949568089502743,0.873,0.298,2.58595562166716e-55,"16","ZNF146"
"RAB30-AS1",8.60595532515965e-60,0.385767500760031,0.563,0.11,2.88626529695204e-55,"16","RAB30-AS1"
"RFLNB",9.44867467649425e-60,0.276759349529928,0.394,0.058,3.16889651300264e-55,"16","RFLNB"
"RPN24",1.85883669554899e-59,1.30883891427271,1,0.667,6.2341665095322e-55,"16","RPN2"
"NOL4L3",1.96257001268017e-59,0.798104774805885,0.817,0.237,6.58206730852675e-55,"16","NOL4L"
"STARD4",2.2634902590792e-59,0.251161434933039,0.324,0.041,7.59129363089982e-55,"16","STARD4"
"VPS8",2.51400664910323e-59,0.569134564131193,0.669,0.155,8.43147549976241e-55,"16","VPS8"
"ZNF677",2.72368088689628e-59,0.320016954590192,0.444,0.072,9.13468095847274e-55,"16","ZNF677"
"NOMO1",3.43238311303624e-59,0.694109522116578,0.81,0.229,1.15115264845009e-54,"16","NOMO1"
"CLDN114",3.90557639368267e-59,0.576073276806729,0.711,0.164,1.30985221091329e-54,"16","CLDN11"
"ZNF420",4.26978830494907e-59,0.301100433497935,0.352,0.048,1.43200160171382e-54,"16","ZNF420"
"HYOU11",6.02692356942751e-59,0.869256280939369,0.817,0.256,2.0213096267146e-54,"16","HYOU1"
"ADGRB1",9.46059228697881e-59,0.293597201815817,0.324,0.042,3.17289344120695e-54,"16","ADGRB1"
"ZNF529",1.0414630777441e-58,0.452456835135717,0.641,0.139,3.49285887013817e-54,"16","ZNF529"
"DNAJC192",1.06618536600852e-58,1.17642369606749,0.866,0.345,3.57577248051937e-54,"16","DNAJC19"
"FCGR2A2",1.14856480552896e-58,0.913104425350587,0.824,0.225,3.85205664478302e-54,"16","FCGR2A"
"AC074117.1",1.8460955540011e-58,0.455439084652687,0.514,0.097,6.19143526900889e-54,"16","AC074117.1"
"CCDC35",2.05322882088937e-58,0.812416183161714,0.831,0.245,6.88611881949878e-54,"16","CCDC3"
"PHC3",2.09298962033804e-58,0.766353865043966,0.852,0.254,7.01946858868973e-54,"16","PHC3"
"ABCF31",4.0260954594571e-58,0.881839867717658,0.782,0.236,1.35027189519272e-53,"16","ABCF3"
"BMI13",8.85741703674177e-58,1.08192873250079,0.894,0.351,2.97060052578245e-53,"16","BMI1"
"C6orf482",1.12479223596581e-57,1.23294569989489,0.972,0.606,3.77232820098212e-53,"16","C6orf48"
"PSMD21",1.29825240560046e-57,1.17574680780298,0.965,0.503,4.35407891790284e-53,"16","PSMD2"
"ZNF567",1.43241284213631e-57,0.281821854482384,0.366,0.053,4.80402618995676e-53,"16","ZNF567"
"MRPL472",1.79063598821236e-57,0.753223081051829,0.796,0.234,6.0054349772666e-53,"16","MRPL47"
"LOXL4",1.91326684240148e-57,0.315933464866518,0.486,0.086,6.41671433604608e-53,"16","LOXL4"
"NLK",2.97104983280023e-57,0.36681737545351,0.486,0.088,9.96430692924542e-53,"16","NLK"
"URI11",4.00304453775801e-57,0.914705522967059,0.887,0.324,1.34254107707328e-52,"16","URI1"
"TTYH12",5.89634613129691e-57,0.376030043505968,0.486,0.086,1.97751656551436e-52,"16","TTYH1"
"TBL1XR11",9.167518828238e-57,1.23423053325254,0.958,0.488,3.07460246461446e-52,"16","TBL1XR1"
"FNDC3B",1.96889345866502e-56,0.895974724900522,0.901,0.329,6.60327488167074e-52,"16","FNDC3B"
"SLC2A101",2.12821436332874e-56,0.45378039157349,0.655,0.149,7.13760533173193e-52,"16","SLC2A10"
"SHKBP11",3.72403040657015e-56,0.765168732585306,0.81,0.24,1.2489653177555e-51,"16","SHKBP1"
"GALNT22",5.16556100521238e-56,1.03498520429611,0.887,0.353,1.73242584992813e-51,"16","GALNT2"
"YEATS22",8.07337222987043e-56,0.645513124915476,0.725,0.193,2.70764757845395e-51,"16","YEATS2"
"ECT22",1.37488617978085e-55,0.538348937583632,0.542,0.114,4.61109326974903e-51,"16","ECT2"
"TBCCD1",1.58395937013858e-55,0.28696987426128,0.366,0.054,5.31228293557078e-51,"16","TBCCD1"
"ZNF528",1.69917770634188e-55,0.357661342031019,0.535,0.106,5.69870219152941e-51,"16","ZNF528"
"PDIA62",1.71604553509053e-55,1.18020555069544,0.993,0.659,5.75527351558661e-51,"16","PDIA6"
"LINC00662",1.81525327750144e-55,0.257939057807949,0.338,0.047,6.08799644208433e-51,"16","LINC00662"
"UBA21",1.82851414898823e-55,0.955674254348902,0.901,0.35,6.13247075287672e-51,"16","UBA2"
"COL8A21",4.29512948455661e-55,0.505387334812199,0.697,0.17,1.44050052653059e-50,"16","COL8A2"
"KCNE3",5.07321345767483e-55,0.444230075980366,0.577,0.124,1.70145432943499e-50,"16","KCNE3"
"POLR2H2",7.01340853713835e-55,1.06860015282701,0.923,0.41,2.35215695518546e-50,"16","POLR2H"
"ME1",8.72222726290756e-55,0.325400573596137,0.408,0.067,2.92526057943394e-50,"16","ME1"
"CSPG41",8.8083996393788e-55,0.312109840079306,0.444,0.076,2.95416107105486e-50,"16","CSPG4"
"PLEKHG21",9.35869626710832e-55,0.626077523951443,0.648,0.154,3.13871955406279e-50,"16","PLEKHG2"
"POFUT11",1.14758601182889e-54,0.783672242829393,0.81,0.255,3.84877396647172e-50,"16","POFUT1"
"KMT2B1",1.51930253112765e-54,0.921461753844634,0.803,0.243,5.09543682889592e-50,"16","KMT2B"
"HOPX1",1.89875548070229e-54,0.774848232089337,0.718,0.19,6.36804613117935e-50,"16","HOPX"
"ITM2C4",2.36027306363836e-54,1.36772158564989,0.965,0.646,7.91588380083032e-50,"16","ITM2C"
"BTNL91",6.61827707103247e-54,0.341142498636555,0.521,0.101,2.21963776408287e-49,"16","BTNL9"
"CDC25B",8.9245791003153e-54,0.67550357676389,0.768,0.216,2.99312533866375e-49,"16","CDC25B"
"NEU11",1.24112498570457e-53,0.794552705865671,0.859,0.28,4.162484977056e-49,"16","NEU1"
"SUGP22",1.35212510119318e-53,0.950767315106285,0.88,0.339,4.5347571643817e-49,"16","SUGP2"
"KLHL242",1.37465053680326e-53,0.81854743382419,0.831,0.274,4.61030297033077e-49,"16","KLHL24"
"DNAJC12",1.58690354526801e-53,0.380979378986059,0.62,0.139,5.32215711011985e-49,"16","DNAJC1"
"CPVL1",3.03963866558852e-53,0.890268126809875,0.944,0.345,1.01943401566508e-48,"16","CPVL"
"PKDCC4",3.73365566827638e-53,0.966953109765375,0.817,0.275,1.25219343802653e-48,"16","PKDCC"
"HSPA52",7.23008918867728e-53,1.27757453933633,0.972,0.678,2.42482731209858e-48,"16","HSPA5"
"TYRO31",7.53851513733387e-53,0.400534869285924,0.585,0.125,2.52826720675903e-48,"16","TYRO3"
"DCUN1D11",7.5989387572729e-53,0.69687193597954,0.754,0.22,2.54853208041419e-48,"16","DCUN1D1"
"NFE2L3",8.38350182193159e-53,0.388477023566646,0.472,0.09,2.81165884103942e-48,"16","NFE2L3"
"TMEM97",9.16044055172645e-53,0.359218539295869,0.514,0.102,3.07222855223802e-48,"16","TMEM97"
"ABCG11",1.00845101293874e-52,0.543591434074616,0.69,0.172,3.38214300719396e-48,"16","ABCG1"
"ZNF302",1.2113689912503e-52,0.676660506569159,0.746,0.212,4.06268932285525e-48,"16","ZNF302"
"SAMD4B1",1.22985378309576e-52,0.896502219173706,0.852,0.302,4.12468361774657e-48,"16","SAMD4B"
"LINC006652",1.60132410928902e-52,0.669185022442129,0.725,0.201,5.37052079773352e-48,"16","LINC00665"
"ATP11B",2.53855341604578e-52,0.546505366324946,0.634,0.158,8.51380044673433e-48,"16","ATP11B"
"FZD8",2.74143858316572e-52,0.387108489793898,0.415,0.072,9.19423672022118e-48,"16","FZD8"
"APCDD12",3.0513754884077e-52,0.669760176885478,0.789,0.231,1.02337031130217e-47,"16","APCDD1"
"EPHB31",3.74032856379261e-52,0.611677355928564,0.697,0.183,1.25443139372477e-47,"16","EPHB3"
"MATN3",5.79643628943506e-52,0.268074514833117,0.254,0.029,1.94400880275073e-47,"16","MATN3"
"ABAT",7.47826221899694e-52,0.308365039094219,0.394,0.066,2.50805958300719e-47,"16","ABAT"
"PTTG11",8.9612129539973e-52,0.447481527549046,0.577,0.127,3.00541160051161e-47,"16","PTTG1"
